number,species,lat,long
1,V. sieberiana,9.52764,3.02316
1,V. sieberiana,9.52777,3.02354
1,V. sieberiana,9.52812,3.02461
1,V. sieberiana,11.184355,3.024859
1,V. sieberiana,10.667845,3.02535
1,V. sieberiana,11.186824,3.026672
1,V. sieberiana,12.044693,3.032227
1,V. sieberiana,11.301036,3.049422
1,V. sieberiana,11.45,3.05
1,V. sieberiana,13.083333,3.05
1,V. sieberiana,10.61193,3.05663
1,V. sieberiana,11.39023,3.05834
1,V. sieberiana,10.61404,3.06302
1,V. sieberiana,12.049689,3.075942
1,V. sieberiana,11.23629,3.07603
1,V. sieberiana,11.433333,3.083333
1,V. sieberiana,11.433333,3.083333
1,V. sieberiana,11.33596,3.08582
1,V. sieberiana,11.427638,3.087624
1,V. sieberiana,11.33662,3.08783
1,V. sieberiana,11.26271,3.09222
1,V. sieberiana,11.52503,3.09247
1,V. sieberiana,10.44,3.0929
1,V. sieberiana,11.66987,3.09295
1,V. sieberiana,10.44036,3.09397
1,V. sieberiana,11.67043,3.09466
1,V. sieberiana,11.67051,3.09488
1,V. sieberiana,11.29979,3.09498
1,V. sieberiana,11.52595,3.09527
1,V. sieberiana,11.94205,3.09569
1,V. sieberiana,11.67078,3.09571
1,V. sieberiana,11.53514,3.09572
1,V. sieberiana,11.445833,3.095833
1,V. sieberiana,10.194266,3.096256
1,V. sieberiana,10.197233,3.096349
1,V. sieberiana,10.193941,3.096585
1,V. sieberiana,11.67115,3.09684
1,V. sieberiana,10.194076,3.097032
1,V. sieberiana,10.197314,3.097216
1,V. sieberiana,10.197658,3.097243
1,V. sieberiana,11.53567,3.09734
1,V. sieberiana,11.67142,3.09766
1,V. sieberiana,11.67191,3.09915
1,V. sieberiana,11.67205,3.09959
1,V. sieberiana,11.67212,3.09981
1,V. sieberiana,10.58421,3.10057
1,V. sieberiana,10.44861,3.10072
1,V. sieberiana,11.67243,3.10074
1,V. sieberiana,11.39815,3.10079
1,V. sieberiana,11.67198,3.10129
1,V. sieberiana,11.39246,3.1018
1,V. sieberiana,11.39255,3.10207
1,V. sieberiana,11.67297,3.1024
1,V. sieberiana,10.64,3.10257
1,V. sieberiana,12.0771,3.10311
1,V. sieberiana,10.58547,3.10438
1,V. sieberiana,10.63977,3.10451
1,V. sieberiana,11.94193,3.10452
1,V. sieberiana,11.25486,3.10503
1,V. sieberiana,11.39959,3.10517
1,V. sieberiana,10.44105,3.10521
1,V. sieberiana,11.980927,3.1056
1,V. sieberiana,11.40027,3.10723
1,V. sieberiana,11.40035,3.10748
1,V. sieberiana,11.66282,3.10821
1,V. sieberiana,9.87883,3.10972
1,V. sieberiana,11.4012,3.11006
1,V. sieberiana,9.87939,3.11144
1,V. sieberiana,11.45329,3.11265
1,V. sieberiana,11.45333,3.11276
1,V. sieberiana,11.071801,3.112889
1,V. sieberiana,9.87998,3.11322
1,V. sieberiana,11.45352,3.11336
1,V. sieberiana,9.942715,3.114521
1,V. sieberiana,11.45418,3.11537
1,V. sieberiana,11.45454,3.11644
1,V. sieberiana,10.294706,3.121799
1,V. sieberiana,10.349933,3.13707
1,V. sieberiana,10.349851,3.137189
1,V. sieberiana,10.350104,3.137892
1,V. sieberiana,10.1323,3.1379
1,V. sieberiana,10.353713,3.139209
1,V. sieberiana,10.13285,3.13957
1,V. sieberiana,10.353585,3.140269
1,V. sieberiana,10.358839,3.142089
1,V. sieberiana,10.13375,3.14231
1,V. sieberiana,10.356849,3.143294
1,V. sieberiana,11.96028,3.159013
1,V. sieberiana,10.497711,3.174867
1,V. sieberiana,12.0666,3.1833
1,V. sieberiana,12.068,3.184
1,V. sieberiana,10.724131,3.187737
1,V. sieberiana,10.764854,3.191247
1,V. sieberiana,12.076329,3.191864
1,V. sieberiana,11.65,3.216667
1,V. sieberiana,11.66993,3.23099
1,V. sieberiana,11.67037,3.23234
1,V. sieberiana,11.67074,3.23347
1,V. sieberiana,11.67082,3.23372
1,V. sieberiana,11.67091,3.23397
1,V. sieberiana,11.30024,3.23405
1,V. sieberiana,11.67098,3.23419
1,V. sieberiana,11.67106,3.23444
1,V. sieberiana,11.6712,3.23488
1,V. sieberiana,11.6722,3.2379
1,V. sieberiana,11.67222,3.23799
1,V. sieberiana,11.67239,3.23848
1,V. sieberiana,10.57543,3.2387
1,V. sieberiana,11.512589,3.238759
1,V. sieberiana,11.6725,3.23884
1,V. sieberiana,10.57587,3.24004
1,V. sieberiana,11.67295,3.24022
1,V. sieberiana,10.57625,3.24119
1,V. sieberiana,10.57637,3.24155
1,V. sieberiana,11.133904,3.242554
1,V. sieberiana,10.58579,3.24271
1,V. sieberiana,10.58607,3.24356
1,V. sieberiana,10.07077,3.24385
1,V. sieberiana,10.57723,3.24418
1,V. sieberiana,10.07116,3.24503
1,V. sieberiana,10.57762,3.24536
1,V. sieberiana,10.5868,3.24578
1,V. sieberiana,11.44,3.248975
1,V. sieberiana,10.55,3.25
1,V. sieberiana,11.1,3.25
1,V. sieberiana,11.5,3.25
1,V. sieberiana,11.40798,3.2593
1,V. sieberiana,11.40798,3.2593
1,V. sieberiana,11.40802,3.25943
1,V. sieberiana,11.40821,3.26001
1,V. sieberiana,11.40858,3.26114
1,V. sieberiana,11.40922,3.26309
1,V. sieberiana,10.194802,3.269524
1,V. sieberiana,11.365926,3.269845
1,V. sieberiana,11.395144,3.269922
1,V. sieberiana,10.196991,3.269937
1,V. sieberiana,10.196421,3.270091
1,V. sieberiana,10.196528,3.271351
1,V. sieberiana,10.194014,3.271568
1,V. sieberiana,10.196067,3.271689
1,V. sieberiana,10.196944,3.271927
1,V. sieberiana,10.196969,3.274264
1,V. sieberiana,11.57,3.298757
1,V. sieberiana,11.624824,3.302138
1,V. sieberiana,10.511236,3.302548
1,V. sieberiana,10.20607,3.3069
1,V. sieberiana,11.43596,3.30788
1,V. sieberiana,10.19496,3.30978
1,V. sieberiana,10.19532,3.31087
1,V. sieberiana,10.191482,3.311536
1,V. sieberiana,10.189103,3.31189
1,V. sieberiana,10.19576,3.31222
1,V. sieberiana,10.54067,3.31629
1,V. sieberiana,11.631542,3.31708
1,V. sieberiana,10.54095,3.31714
1,V. sieberiana,11.8678,3.322017
1,V. sieberiana,10.301832,3.338513
1,V. sieberiana,10.304552,3.340799
1,V. sieberiana,10.301764,3.342166
1,V. sieberiana,10.304224,3.342342
1,V. sieberiana,10.307191,3.342382
1,V. sieberiana,10.303896,3.345347
1,V. sieberiana,10.299713,3.34884
1,V. sieberiana,10.3,3.350968
1,V. sieberiana,10.306619,3.353103
1,V. sieberiana,10.292836,3.354344
1,V. sieberiana,11.447723,3.356323
1,V. sieberiana,11.058199,3.357836
1,V. sieberiana,10.67559,3.36006
1,V. sieberiana,10.67588,3.36094
1,V. sieberiana,10.67682,3.36379
1,V. sieberiana,10.048219,3.364983
1,V. sieberiana,10.71049,3.36538
1,V. sieberiana,11.6603,3.36726
1,V. sieberiana,10.71121,3.36757
1,V. sieberiana,10.374995,3.367732
1,V. sieberiana,10.048451,3.369723
1,V. sieberiana,11.39001,3.36999
1,V. sieberiana,10.71201,3.37002
1,V. sieberiana,10.71205,3.37013
1,V. sieberiana,10.71226,3.37078
1,V. sieberiana,9.93497,3.37141
1,V. sieberiana,10.021059,3.372207
1,V. sieberiana,10.02114,3.372755
1,V. sieberiana,10.021501,3.373166
1,V. sieberiana,11.66233,3.37345
1,V. sieberiana,11.66266,3.37447
1,V. sieberiana,10.022051,3.374517
1,V. sieberiana,11.67187,3.37498
1,V. sieberiana,11.417533,3.375033
1,V. sieberiana,10.023226,3.375449
1,V. sieberiana,11.66309,3.37577
1,V. sieberiana,10.84664,3.37623
1,V. sieberiana,11.39213,3.37648
1,V. sieberiana,10.034985,3.376492
1,V. sieberiana,11.867533,3.376683
1,V. sieberiana,10.03328,3.376911
1,V. sieberiana,10.034948,3.376995
1,V. sieberiana,10.450209,3.377912
1,V. sieberiana,10.71163,3.37804
1,V. sieberiana,11.409709,3.378349
1,V. sieberiana,10.037309,3.378466
1,V. sieberiana,10.293428,3.378472
1,V. sieberiana,10.022401,3.378814
1,V. sieberiana,10.036834,3.378829
1,V. sieberiana,10.036423,3.378945
1,V. sieberiana,10.035893,3.378974
1,V. sieberiana,10.036635,3.379023
1,V. sieberiana,10.037005,3.379206
1,V. sieberiana,10.026737,3.379432
1,V. sieberiana,10.027432,3.379589
1,V. sieberiana,10.017574,3.379711
1,V. sieberiana,10.017214,3.379754
1,V. sieberiana,10.016519,3.379803
1,V. sieberiana,10.020893,3.379876
1,V. sieberiana,11.67048,3.37994
1,V. sieberiana,10.022052,3.379959
1,V. sieberiana,10.025592,3.380012
1,V. sieberiana,10.027596,3.380014
1,V. sieberiana,10.026929,3.380071
1,V. sieberiana,10.028197,3.380118
1,V. sieberiana,10.028784,3.380266
1,V. sieberiana,10.026656,3.38027
1,V. sieberiana,10.021,3.380376
1,V. sieberiana,10.026315,3.380547
1,V. sieberiana,10.02003,3.380549
1,V. sieberiana,11.66165,3.38059
1,V. sieberiana,11.67074,3.38074
1,V. sieberiana,10.029252,3.380799
1,V. sieberiana,11.39054,3.3808
1,V. sieberiana,10.025233,3.380851
1,V. sieberiana,10.026928,3.380892
1,V. sieberiana,10.027574,3.381188
1,V. sieberiana,10.028436,3.381276
1,V. sieberiana,10.028953,3.381277
1,V. sieberiana,10.02607,3.381351
1,V. sieberiana,10.2901,3.3817
1,V. sieberiana,10.031738,3.381746
1,V. sieberiana,10.03683,3.381825
1,V. sieberiana,10.021208,3.38185
1,V. sieberiana,10.036396,3.38198
1,V. sieberiana,10.173546,3.382099
1,V. sieberiana,10.036125,3.382107
1,V. sieberiana,10.035564,3.382125
1,V. sieberiana,10.036728,3.382223
1,V. sieberiana,10.019915,3.382227
1,V. sieberiana,10.034478,3.382607
1,V. sieberiana,10.061088,3.382751
1,V. sieberiana,10.036019,3.382941
1,V. sieberiana,10.036541,3.383029
1,V. sieberiana,10.031072,3.383164
1,V. sieberiana,10.034321,3.383328
1,V. sieberiana,10.036183,3.383417
1,V. sieberiana,10.035606,3.383484
1,V. sieberiana,10.034997,3.383546
1,V. sieberiana,10.031181,3.383737
1,V. sieberiana,10.031787,3.384007
1,V. sieberiana,10.035096,3.384107
1,V. sieberiana,10.033746,3.384521
1,V. sieberiana,10.034656,3.384933
1,V. sieberiana,10.034626,3.386512
1,V. sieberiana,10.03404,3.386712
1,V. sieberiana,10.047083,3.402525
1,V. sieberiana,10.17801,3.40483
1,V. sieberiana,10.16904,3.40504
1,V. sieberiana,10.17012,3.40833
1,V. sieberiana,10.17934,3.40886
1,V. sieberiana,10.17035,3.40901
1,V. sieberiana,10.77421,3.41262
1,V. sieberiana,10.77525,3.4158
1,V. sieberiana,10.77575,3.41731
1,V. sieberiana,10.269333,3.422669
1,V. sieberiana,9.8937,3.4281
1,V. sieberiana,10.29343,3.44441
1,V. sieberiana,13,3.45
1,V. sieberiana,10.607915,3.471179
1,V. sieberiana,10.11391,3.47566
1,V. sieberiana,11.29958,3.48032
1,V. sieberiana,11.566144,3.482666
1,V. sieberiana,10.512122,3.494796
1,V. sieberiana,10.71104,3.5048
1,V. sieberiana,10.71142,3.50598
1,V. sieberiana,11.79642,3.50719
1,V. sieberiana,10.71183,3.50722
1,V. sieberiana,10.72252,3.51225
1,V. sieberiana,10.71127,3.51471
1,V. sieberiana,10.71137,3.51502
1,V. sieberiana,10.48861,3.51595
1,V. sieberiana,11.2546,3.51783
1,V. sieberiana,11.25533,3.52005
1,V. sieberiana,10.14057,3.52929
1,V. sieberiana,10.14133,3.5316
1,V. sieberiana,10.14175,3.53288
1,V. sieberiana,10.14284,3.5362
1,V. sieberiana,10.14286,3.53625
1,V. sieberiana,7.416667,3.55
1,V. sieberiana,10.45852,3.56168
1,V. sieberiana,10.45771,3.57757
1,V. sieberiana,11.80367,3.60918
1,V. sieberiana,10.64817,3.61636
1,V. sieberiana,10.64823,3.61652
1,V. sieberiana,10.65006,3.62212
1,V. sieberiana,10.49348,3.64075
1,V. sieberiana,10.494,3.64231
1,V. sieberiana,10.502871,3.675593
1,V. sieberiana,10.747,3.72504
1,V. sieberiana,10.90101,3.72623
1,V. sieberiana,10.74764,3.72699
1,V. sieberiana,13.61306,4.11333
1,V. sieberiana,15.166667,4.416667
1,V. sieberiana,15.983333,4.833333
1,V. sieberiana,9.19179,4.86116
1,V. sieberiana,14.483333,5.616667
1,V. sieberiana,14.666667,5.75
1,V. sieberiana,15.733333,5.783333
1,V. sieberiana,12.18442,6.23759
1,V. sieberiana,13.416667,7.166667
1,V. sieberiana,14.383333,7.216667
1,V. sieberiana,12.900188,7.58562
1,V. sieberiana,11.183333,7.633333
1,V. sieberiana,11.183333,7.633333
1,V. sieberiana,11.183333,7.633333
1,V. sieberiana,11.183333,7.633333
1,V. sieberiana,11.183333,7.633333
1,V. sieberiana,11.183333,7.633333
1,V. sieberiana,16.666667,7.716667
1,V. sieberiana,13.583333,7.95
1,V. sieberiana,17.333333,8.216667
1,V. sieberiana,17.35,8.366667
1,V. sieberiana,19.033333,8.466667
1,V. sieberiana,13.80181,8.98527
1,V. sieberiana,13.75,9.083333
1,V. sieberiana,13.666667,9.833333
1,V. sieberiana,6.74472,9.87043
1,V. sieberiana,15.2,10.716667
1,V. sieberiana,15.2,10.733333
1,V. sieberiana,15.2,10.733333
1,V. sieberiana,15.25,10.75
1,V. sieberiana,15.25,10.75
1,V. sieberiana,15.483333,11.1
1,V. sieberiana,10.25,11.416667
1,V. sieberiana,2.469654,11.573098
1,V. sieberiana,2.464211,11.608881
1,V. sieberiana,2.444948,11.623106
1,V. sieberiana,7.55,12.283333
1,V. erioloba,-16.875,12.375
1,V. sieberiana,7.48333,12.4
1,V. sieberiana,7.48333,12.4
1,V. sieberiana,7.416667,12.466667
1,V. sieberiana,7.416667,12.466667
1,V. sieberiana,9.233333,12.483333
1,V. sieberiana,9.233333,12.483333
1,V. sieberiana,8.616667,12.866667
1,V. sieberiana,-5.85,13.05
1,V. sieberiana,-14,13.116667
1,V. erioloba,-18.375,13.125
1,V. sieberiana,9.016667,13.183333
1,V. sieberiana,8.983333,13.3
1,V. sieberiana,9.166667,13.416667
1,V. sieberiana,9.333333,13.433333
1,V. sieberiana,10.1,13.533333
1,V. sieberiana,7.84264,13.53396
1,V. sieberiana,10.34139,13.54972
1,V. sieberiana,7.633333,13.55
1,V. sieberiana,9.71024,13.55237
1,V. sieberiana,7.233333,13.566667
1,V. sieberiana,7.233333,13.566667
1,V. sieberiana,7.866667,13.566667
1,V. sieberiana,9.083333,13.566667
1,V. sieberiana,10.60704,13.56972
1,V. sieberiana,10.61243,13.57178
1,V. sieberiana,10.65,13.583333
1,V. sieberiana,9.3,13.6
1,V. sieberiana,9.316667,13.6
1,V. sieberiana,7.2,13.616667
1,V. sieberiana,10.59637,13.6215
1,V. sieberiana,7.233333,13.65
1,V. sieberiana,8.766667,13.683333
1,V. sieberiana,9.316667,13.7
1,V. sieberiana,9.3,13.733333
1,V. sieberiana,7.5,13.75
1,V. sieberiana,5.66667,13.8
1,V. sieberiana,5.66667,13.8
1,V. sieberiana,10.74246,13.80424
1,V. sieberiana,10.683333,13.866667
1,V. sieberiana,10.683333,13.866667
1,V. sieberiana,9.97534,13.901
1,V. sieberiana,10.96244,13.90425
1,V. sieberiana,10.96244,13.90425
1,V. sieberiana,10.95199,13.91489
1,V. sieberiana,10.966667,13.916667
1,V. sieberiana,10.966667,13.933333
1,V. sieberiana,10.966667,13.933333
1,V. sieberiana,5.51444,14.11917
1,V. sieberiana,-17.25,14.12
1,V. sieberiana,5.51454,14.12046
1,V. sieberiana,5.51454,14.12046
1,V. sieberiana,5.51454,14.12046
1,V. sieberiana,5.51454,14.12046
1,V. sieberiana,10.53333,14.18333
1,V. sieberiana,-17.41667,14.2
1,V. sieberiana,9.666667,14.216667
1,V. sieberiana,-13,14.23
1,V. sieberiana,12.666667,14.233333
1,V. sieberiana,9.683333,14.25
1,V. sieberiana,10.13333,14.28333
1,V. sieberiana,12.6,14.283333
1,V. sieberiana,12.633333,14.283333
1,V. sieberiana,12.683333,14.283333
1,V. sieberiana,11.216667,14.3
1,V. sieberiana,12.6,14.3
1,V. sieberiana,12.7,14.3
1,V. sieberiana,12.65,14.316667
1,V. sieberiana,10.59253,14.32101
1,V. sieberiana,9.833333,14.333333
1,V. sieberiana,12.616667,14.333333
1,V. sieberiana,12.7,14.35
1,V. sieberiana,12.6,14.38333
1,V. sieberiana,12.6,14.383333
1,V. sieberiana,12.683333,14.383333
1,V. sieberiana,13.75,14.416667
1,V. sieberiana,10.11118,14.44322
1,V. sieberiana,10.11118,14.44322
1,V. sieberiana,12.483333,14.45
1,V. sieberiana,-9.29,14.49
1,V. sieberiana,8.38049,14.492
1,V. sieberiana,12.7,14.5
1,V. sieberiana,9.66139,14.51389
1,V. sieberiana,12.716667,14.516667
1,V. sieberiana,12.75,14.533333
1,V. erioloba,-16.34,14.55
1,V. erioloba,-16.34,14.55
1,V. sieberiana,12.783333,14.55
1,V. sieberiana,12.816667,14.566667
1,V. sieberiana,12.85,14.566667
1,V. sieberiana,12.866667,14.566667
1,V. erioloba,-16.47,14.58
1,V. sieberiana,13.2,14.583333
1,V. erioloba,-23.1375,14.596944
1,V. sieberiana,12.75,14.6
1,V. sieberiana,10.733333,14.616667
1,V. sieberiana,12.75,14.616667
1,V. erioloba,-23.125,14.625
1,V. erioloba,-23.161691,14.625912
1,V. sieberiana,6.35,14.633333
1,V. erioloba,-23.165444,14.641695
1,V. sieberiana,12.483333,14.65
1,V. sieberiana,12.75,14.65
1,V. erioloba,-23.182708,14.650263
1,V. sieberiana,12.1,14.666667
1,V. sieberiana,12.666667,14.666667
1,V. sieberiana,12.716667,14.666667
1,V. sieberiana,11.483333,14.683333
1,V. sieberiana,12.283333,14.683333
1,V. sieberiana,12.283333,14.683333
1,V. sieberiana,12.666667,14.683333
1,V. erioloba,-21.015948,14.684696
1,V. erioloba,-21.01342,14.686327
1,V. erioloba,-21.013428,14.687507
1,V. sieberiana,11.483333,14.7
1,V. sieberiana,12.116667,14.7
1,V. sieberiana,12.133333,14.7
1,V. sieberiana,12.25,14.7
1,V. sieberiana,12.3,14.7
1,V. sieberiana,12.3,14.7
1,V. sieberiana,12.65,14.7
1,V. sieberiana,12.316667,14.716667
1,V. sieberiana,12.65,14.716667
1,V. erioloba,-22.634626,14.732981
1,V. sieberiana,12.116667,14.733333
1,V. sieberiana,12.116667,14.733333
1,V. sieberiana,12.116667,14.733333
1,V. sieberiana,12.116667,14.733333
1,V. sieberiana,12.116667,14.733333
1,V. sieberiana,12.116667,14.733333
1,V. sieberiana,12.116667,14.733333
1,V. sieberiana,12.616667,14.733333
1,V. sieberiana,12.65,14.733333
1,V. sieberiana,12.133333,14.75
1,V. sieberiana,12.15,14.75
1,V. sieberiana,12.15,14.75
1,V. sieberiana,12.633333,14.75
1,V. sieberiana,12.65,14.75
1,V. sieberiana,13.85,14.75
1,V. sieberiana,12.15,14.766667
1,V. sieberiana,13.616667,14.766667
1,V. sieberiana,11.133333,14.783333
1,V. sieberiana,12.166667,14.783333
1,V. sieberiana,12.183333,14.783333
1,V. sieberiana,12.2,14.783333
1,V. sieberiana,12.533333,14.783333
1,V. sieberiana,13.333333,14.783333
1,V. erioloba,-22.690592,14.790553
1,V. sieberiana,12.166667,14.8
1,V. sieberiana,12.183333,14.8
1,V. sieberiana,12.183333,14.8
1,V. sieberiana,12.183333,14.8
1,V. sieberiana,12.183333,14.8
1,V. sieberiana,12.183333,14.8
1,V. sieberiana,12.183333,14.816667
1,V. sieberiana,12.183333,14.816667
1,V. sieberiana,12.183333,14.816667
1,V. sieberiana,12.216667,14.816667
1,V. sieberiana,12.216667,14.816667
1,V. sieberiana,12.216667,14.816667
1,V. sieberiana,12.516667,14.816667
1,V. erioloba,-23.302591,14.822243
1,V. erioloba,-22.532928,14.829758
1,V. sieberiana,13.56972,14.83194
1,V. sieberiana,13.56972,14.83194
1,V. sieberiana,10.883333,14.833333
1,V. sieberiana,12.133333,14.833333
1,V. sieberiana,12.166667,14.833333
1,V. sieberiana,12.183333,14.833333
1,V. sieberiana,12.183333,14.833333
1,V. sieberiana,12.183333,14.833333
1,V. sieberiana,12.2,14.833333
1,V. sieberiana,12.2,14.833333
1,V. sieberiana,12.2,14.833333
1,V. sieberiana,12.2,14.833333
1,V. sieberiana,12.216667,14.833333
1,V. sieberiana,12.216667,14.833333
1,V. sieberiana,12.516667,14.833333
1,V. sieberiana,9.35,14.85
1,V. sieberiana,12.216667,14.85
1,V. sieberiana,12.383333,14.85
1,V. sieberiana,12.383333,14.85
1,V. sieberiana,12.566667,14.85
1,V. sieberiana,9.883333,14.866667
1,V. sieberiana,12.816667,14.866667
1,V. sieberiana,12.13335,14.88049
1,V. sieberiana,10.8,14.883333
1,V. erioloba,-22.7279,14.899
1,V. erioloba,-22.7271,14.9
1,V. erioloba,-22.716969,14.900788
1,V. sieberiana,12.133333,14.916667
1,V. sieberiana,12.366667,14.916667
1,V. sieberiana,12.05,14.933333
1,V. sieberiana,12.05,14.933333
1,V. sieberiana,12.083333,14.933333
1,V. sieberiana,12.1,14.933333
1,V. erioloba,-22.7263,14.9571
1,V. sieberiana,11.3,14.966667
1,V. sieberiana,11.3,14.966667
1,V. sieberiana,12.05,14.966667
1,V. sieberiana,12.05,14.966667
1,V. sieberiana,12.016667,14.983333
1,V. sieberiana,12.133333,14.983333
1,V. erioloba,-23.055,14.9891
1,V. erioloba,-22.513505,14.991979
1,V. sieberiana,12.08708,15.01483
1,V. erioloba,-22.675882,15.023643
1,V. sieberiana,8.42063,15.02791
1,V. sieberiana,12.916667,15.033333
1,V. erioloba,-23.566387,15.03629
1,V. sieberiana,8.116667,15.05
1,V. sieberiana,8.116667,15.05
1,V. sieberiana,8.116667,15.05
1,V. sieberiana,11.7,15.05
1,V. sieberiana,12.13485,15.05574
1,V. sieberiana,12.13485,15.05574
1,V. sieberiana,12.066667,15.066667
1,V. sieberiana,12.04847,15.07685
1,V. erioloba,-22.727594,15.08287
1,V. sieberiana,11.816667,15.083333
1,V. sieberiana,11.816667,15.083333
1,V. sieberiana,11.833333,15.1
1,V. sieberiana,11.833333,15.1
1,V. sieberiana,-16.01,15.11
1,V. sieberiana,-16.01,15.11
1,V. erioloba,-16.01,15.11
1,V. sieberiana,11.916667,15.116667
1,V. erioloba,-26.62,15.12
1,V. erioloba,-23.625,15.125
1,V. erioloba,-23.625,15.125
1,V. erioloba,-23.625,15.125
1,V. erioloba,-23.625,15.125
1,V. erioloba,-21.875,15.125
1,V. sieberiana,11.966667,15.133333
1,V. sieberiana,13.33114,15.14465
1,V. sieberiana,8.066667,15.15
1,V. erioloba,-22.375506,15.152521
1,V. erioloba,-22.297169,15.156903
1,V. erioloba,-22.32715,15.157725
1,V. erioloba,-22.313623,15.165028
1,V. erioloba,-22.3948,15.1653
1,V. sieberiana,13.45333,15.17528
1,V. sieberiana,9.45,15.183333
1,V. sieberiana,-15.64796,15.20047
1,V. sieberiana,-15.64796,15.20047
1,V. sieberiana,11.8,15.216667
1,V. sieberiana,11.8,15.216667
1,V. sieberiana,10.05917,15.22675
1,V. erioloba,-26.70712,15.23168
1,V. sieberiana,11.716667,15.266667
1,V. erioloba,-24.740229,15.287263
1,V. erioloba,-24.739119,15.287973
1,V. erioloba,-24.740433,15.288522
1,V. erioloba,-24.73926,15.28855
1,V. erioloba,-24.740966,15.288661
1,V. erioloba,-24.741177,15.28911
1,V. erioloba,-24.743136,15.289236
1,V. erioloba,-24.743136,15.289236
1,V. erioloba,-24.747822,15.291289
1,V. erioloba,-24.7403,15.2916
1,V. erioloba,-24.759341,15.292368
1,V. erioloba,-24.766277,15.292408
1,V. erioloba,-24.766496,15.292414
1,V. erioloba,-24.7589,15.2926
1,V. erioloba,-24.73944,15.305993
1,V. erioloba,-24.733974,15.310451
1,V. erioloba,-24.729681,15.314255
1,V. sieberiana,10.6,15.316667
1,V. erioloba,-24.72988,15.32049
1,V. erioloba,-24.730265,15.32223
1,V. erioloba,-24.749241,15.330611
1,V. sieberiana,10.85,15.35
1,V. sieberiana,10.8,15.366667
1,V. erioloba,-24.62,15.37
1,V. erioloba,-24.62,15.37
1,V. erioloba,-24.62,15.37
1,V. erioloba,-24.625,15.375
1,V. erioloba,-24.625,15.375
1,V. erioloba,-24.625,15.375
1,V. erioloba,-24.625,15.375
1,V. sieberiana,11.7,15.4
1,V. sieberiana,14.87813,15.40681
1,V. erioloba,-24.720771,15.470241
1,V. erioloba,-24.723834,15.470872
1,V. erioloba,-24.723494,15.470981
1,V. erioloba,-24.7186,15.4719
1,V. erioloba,-24.727028,15.473392
1,V. erioloba,-23.3046,15.4919
1,V. erioloba,-23.30299,15.49283
1,V. erioloba,-23.304747,15.493037
1,V. sieberiana,11.3,15.5
1,V. erioloba,-21.37646,15.519048
1,V. erioloba,-23.38,15.53
1,V. sieberiana,10.066667,15.533333
1,V. sieberiana,10.083333,15.533333
1,V. sieberiana,10.083333,15.55
1,V. sieberiana,10.083333,15.55
1,V. erioloba,-24.683722,15.55662
1,V. erioloba,-24.6455,15.6517
1,V. erioloba,-24.6451,15.6519
1,V. erioloba,-24.645182,15.651936
1,V. erioloba,-24.645,15.652
1,V. sieberiana,9.251,15.73
1,V. sieberiana,12.99535,15.73218
1,V. sieberiana,11.966667,15.733333
1,V. sieberiana,12.016667,15.733333
1,V. erioloba,-24.519525,15.757096
1,V. sieberiana,-16.1792,15.76185
1,V. erioloba,-24.485827,15.799809
1,V. erioloba,-24.48707,15.800314
1,V. erioloba,-24.483548,15.80239
1,V. erioloba,-24.48333,15.802448
1,V. erioloba,-24.483123,15.802482
1,V. erioloba,-24.483242,15.802588
1,V. erioloba,-24.752768,15.803833
1,V. sieberiana,-9.5,15.816667
1,V. sieberiana,12.833333,15.833333
1,V. erioloba,-23.5958,15.8398
1,V. erioloba,-23.5958,15.8398
1,V. erioloba,-23.5958,15.8398
1,V. erioloba,-23.5958,15.8398
1,V. erioloba,-24.486705,15.849374
1,V. sieberiana,9.916667,15.883333
1,V. erioloba,-19.411041,15.923388
1,V. sieberiana,11.616667,15.966667
1,V. sieberiana,8.533333,15.983333
1,V. sieberiana,10,15.983333
1,V. erioloba,-25.11,16
1,V. erioloba,-25.11,16
1,V. sieberiana,10.266667,16.05
1,V. erioloba,-26.600833,16.074167
1,V. erioloba,-24.198293,16.08647
1,V. sieberiana,9.833333,16.1
1,V. erioloba,-19.169016,16.106644
1,V. erioloba,-24.37,16.12
1,V. erioloba,-24.37,16.12
1,V. erioloba,-22.375,16.125
1,V. sieberiana,11.2,16.133333
1,V. sieberiana,-18.006944,16.169167
1,V. erioloba,-24.444,16.17
1,V. sieberiana,10.2,16.2
1,V. sieberiana,11.383333,16.216667
1,V. erioloba,-24.274197,16.235218
1,V. sieberiana,11.366667,16.25
1,V. erioloba,-25.92148,16.263033
1,V. erioloba,-24.458923,16.31674
1,V. erioloba,-24.458959,16.316852
1,V. erioloba,-23.340146,16.333648
1,V. erioloba,-24.47926,16.33558
1,V. erioloba,-24.47926,16.33558
1,V. erioloba,-24.48,16.336
1,V. erioloba,-24.48,16.336
1,V. erioloba,-24.953,16.339
1,V. sieberiana,9.517,16.3584
1,V. sieberiana,9.517,16.3584
1,V. erioloba,-23.227936,16.363828
1,V. erioloba,-24.5,16.37
1,V. erioloba,-24.5,16.37
1,V. erioloba,-24.5,16.37
1,V. erioloba,-24.5,16.37
1,V. erioloba,-24.5,16.37
1,V. erioloba,-24.5,16.37
1,V. erioloba,-17.625,16.375
1,V. erioloba,-17.375,16.375
1,V. sieberiana,9.37528,16.40722
1,V. sieberiana,10.5,16.416667
1,V. sieberiana,10.5,16.416667
